ACC_ID,LONGITUDE,LATITUDE,CRASH_DATE,CRASH_TIME,ACCIDENT_TYPE,SEVERITY,EVENT_NATURE,EVENT_TYPE,TOTAL_BIKE_INVOLVED,TOTAL_TRUCK_INVOLVED,TOTAL_HEAVY_TRUCK_INVOLVED,TOTAL_MOTOR_CYCLE_INVOLVED,TOTAL_OTHER_VEHICLES_INVOLVED,TOTAL_PEDESTRIANS_INVOLVED,REGION
9600123,115.815707,-32.041831,2017,1730.0,Midblock,PDO Major,Rear End,Entering / Leaving Driveway,0,0,0,0,2,2,Metro
9600164,115.715001,-33.315668,2017,920.0,Intersection,PDO Major,Right Angle,,0,0,0,0,1,1,Southern
9617967,115.765426,-31.817115,2017,1820.0,Intersection,PDO Major,Rear End,,0,0,0,0,2,1,Metro
9618264,115.82905900000002,-32.327195,2017,1400.0,Midblock,PDO Minor,Hit Object,,0,0,0,0,1,1,Metro
9600744,115.87852,-31.859571999999996,2017,930.0,Intersection,PDO Minor,Non Collision,,0,0,0,1,1,1,Metro
9618479,115.74280800000001,-32.534388,2017,1115.0,Midblock,Medical,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9618512,115.80621200000002,-31.845789,2017,958.0,Midblock,Medical,Rear End,,0,0,0,0,2,1,Metro
9618813,115.84123100000001,-31.932798,2017,1500.0,Midblock,Medical,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9618832,115.84697299999999,-31.946233000000003,2017,1050.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9618949,115.820544,-31.982353999999997,2017,1400.0,Midblock,PDO Major,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,2,Metro
9618958,115.72119099999999,-32.533184999999996,2017,1000.0,Midblock,Medical,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9619107,115.82774199999999,-31.907832,2017,1629.0,Midblock,Medical,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,3,Metro
9619155,120.53701399999999,-27.999726000000003,2017,1830.0,Midblock,PDO Major,Hit Animal,Involving Animal,0,0,0,0,1,1,Northern
9619279,117.883547,-35.024609000000005,2017,1130.0,Midblock,PDO Major,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Southern
9619344,115.881956,-32.031054,2017,1915.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9601829,115.40503500000001,-33.655642,2017,,Midblock,Hospital,Hit Object,,0,0,0,0,1,1,Southern
9619383,115.753498,-32.036815999999995,2017,1415.0,Midblock,PDO Major,Sideswipe Same Dirn,Involving Overtaking,0,0,0,0,2,1,Metro
9602153,115.85049199999999,-32.011916,2017,945.0,Midblock,PDO Major,Rear End,,0,0,0,0,2,1,Metro
9602354,115.839592,-31.936415999999998,2017,740.0,Intersection,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9611971,116.310124,-32.442211,2017,1913.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9583689,115.748826,-32.289074,2017,1215.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9583710,115.902898,-31.977821999999996,2017,0.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9583816,115.780728,-31.983321999999998,2017,1555.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9584020,115.816727,-31.967545,2017,1530.0,Midblock,PDO Minor,,,0,0,0,0,1,1,Metro
9592844,115.63204499999999,-31.546671000000003,2017,1745.0,Intersection,PDO Minor,Hit Object,Involving Pedestrian,0,0,0,0,1,1,Northern
9602594,115.82343,-31.85199,2017,1640.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9602842,115.750111,-31.816996999999997,2017,1705.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9602889,115.747506,-32.552932,2017,1630.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9584315,115.924829,-31.87177,2017,800.0,Intersection,Medical,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9602979,115.84664699999999,-31.912113,2017,1715.0,Midblock,Hospital,Right Angle,Entering / Leaving Driveway,0,0,0,0,1,1,Metro
9584640,117.172471,-32.930989000000004,2017,200.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Southern
9584826,115.76108400000001,-31.997896,2017,1410.0,Intersection,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9584923,115.81659599999999,-31.790976,2017,845.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9613775,115.85198999999999,-31.870697999999997,2017,1728.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9613781,121.48896299999998,-30.769638,2017,2100.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Northern
9585189,119.743417,-23.356696,2017,2350.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,1,1,1,Northern
9604253,116.018657,-31.981706,2017,1735.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9614142,117.883577,-35.023627000000005,2017,1145.0,Midblock,PDO Minor,Hit Pedestrian,Involving Parking,0,0,0,0,1,1,Southern
9614164,115.93388600000002,-32.040859000000005,2017,1448.0,Intersection,Medical,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9614408,115.866041,-31.890093,2017,1950.0,Midblock,Fatal,Hit Pedestrian,Involving Pedestrian,0,0,0,1,0,1,Metro
9614504,115.982122,-32.093738,2017,1337.0,Midblock,Medical,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9614724,115.84483300000001,-31.820929,2017,1655.0,Intersection,Medical,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9595630,115.994876,-31.889394,2017,1300.0,Midblock,PDO Minor,,Entering / Leaving Driveway,0,0,0,0,1,1,Metro
9643102,116.143376,-34.257155,2017,930.0,Midblock,PDO Major,,,0,0,0,0,1,1,Southern
9643631,115.945622,-31.861698999999998,2017,1720.0,Intersection,PDO Major,Rear End,Involving Pedestrian,0,0,0,0,2,1,Metro
9653569,122.241161,-17.956354,2017,1940.0,Intersection,PDO Major,Rear End,Involving Pedestrian,0,0,0,0,2,1,Northern
9633911,115.892155,-32.013076,2017,950.0,Intersection,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9634064,115.801419,-31.901691999999997,2017,1135.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9643714,116.014829,-31.87345,2017,1534.0,Midblock,Hospital,Right Angle,Entering / Leaving Driveway,1,0,0,0,0,1,Metro
9643735,115.695691,-31.559209999999997,2017,2320.0,Midblock,Hospital,Hit Object,Involving Animal,0,0,0,0,1,1,Metro
9643747,115.793677,-32.043515,2017,810.0,Intersection,Medical,Right Angle,,0,0,0,0,2,1,Metro
9643882,115.804577,-32.262367,2017,1440.0,Intersection,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9643946,115.94698700000001,-31.971677000000003,2017,800.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9644222,115.88625,-31.923917,2017,900.0,Intersection,PDO Major,Right Angle,,0,0,0,0,2,1,Metro
9653817,115.84436399999998,-31.906097999999997,2017,1013.0,Intersection,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9653897,119.747518,-23.363618,2017,1859.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Northern
9654017,115.764886,-31.895141,2017,956.0,Midblock,Medical,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9654130,121.473196,-30.760102000000003,2017,1740.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Northern
9635030,115.89272199999999,-31.897173,2017,1030.0,Midblock,PDO Minor,Right Angle,Entering / Leaving Driveway,0,0,0,0,1,1,Metro
9654452,115.74511899999999,-32.375914,2017,1730.0,Midblock,Medical,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9654636,115.986805,-31.795662,2017,1621.0,Midblock,Medical,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9654838,127.68618400000001,-18.239373,2017,2349.0,Midblock,Fatal,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Northern
9654849,115.852189,-32.046246999999994,2017,15.0,Intersection,Fatal,Hit Pedestrian,Involving Pedestrian,0,0,1,0,0,1,Metro
9644996,116.83330900000001,-31.564107,2017,1720.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9658534,115.856449,-31.951503999999996,2017,2215.0,Midblock,Hospital,,,0,0,0,0,1,1,Metro
9658558,115.886715,-31.997929,2017,900.0,Intersection,Medical,Right Angle,,0,0,0,0,2,1,Metro
9658654,115.818027,-31.873692,2017,830.0,Midblock,Medical,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9626365,118.277933,-31.490367,2017,1730.0,Intersection,PDO Major,Right Angle,,0,0,0,0,2,1,Northern
9654878,128.116626,-15.483042000000001,2017,1645.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Northern
9654960,115.944753,-31.870612,2017,1845.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9655091,115.85774099999999,-31.951051,2017,,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9655480,115.761454,-32.348310999999995,2017,1456.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,2,1,Metro
9655488,115.84003500000001,-32.33874,2017,1736.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,1,0,0,0,0,1,Metro
9627718,115.87283500000001,-31.960099,2017,1740.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9656031,115.624582,-31.025995,2017,600.0,Midblock,Hospital,Head On,,0,0,0,0,2,1,Northern
9656098,115.907698,-31.956413,2017,1600.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9628199,115.85866000000001,-31.955356,2017,2231.0,Intersection,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9638010,115.88556100000001,-31.924878999999997,2017,835.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9656642,115.811599,-31.908069,2017,1610.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,2,Metro
9628731,115.757003,-32.365517,2017,1508.0,Midblock,Medical,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9628952,115.75381200000001,-32.368192,2017,1515.0,Midblock,Medical,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9628968,115.856047,-32.009646999999994,2017,1535.0,Midblock,Medical,Hit Pedestrian,Involving Pedestrian,0,0,0,1,0,1,Metro
9629042,115.861724,-31.945237,2017,1400.0,Intersection,Medical,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9629072,115.857347,-31.952803000000003,2017,1712.0,Midblock,Medical,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9629139,115.762097,-32.352326,2017,1530.0,Midblock,Medical,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9648433,116.006227,-32.115579,2017,1815.0,Intersection,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9656824,115.66918600000001,-33.35727,2017,1515.0,Intersection,PDO Major,Right Angle,,0,0,0,1,0,1,Southern
9656864,115.66253400000001,-32.580471,2017,1225.0,Intersection,PDO Major,Right Angle,,0,0,0,0,2,1,Metro
9656921,115.84998600000002,-31.951286,2017,735.0,Midblock,Medical,Hit Pedestrian,Involving Parking,0,0,0,0,1,1,Metro
9657010,117.08968999999999,-32.554133,2017,1750.0,Midblock,Hospital,Rear End,,0,0,0,0,2,4,Metro
9657118,115.87912299999999,-31.927103999999996,2017,755.0,Intersection,Hospital,Right Angle,,0,0,0,0,2,1,Metro
9657286,115.85525200000001,-31.951727,2017,1205.0,Intersection,Medical,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9629220,115.97973600000002,-32.140727000000005,2017,1434.0,Midblock,Medical,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9629595,122.230189,-17.965314000000003,2017,2010.0,Intersection,Medical,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Northern
9639022,115.86703,-31.942596,2017,1605.0,Intersection,PDO Minor,Rear End,Involving Overtaking,0,0,0,0,2,1,Metro
9648833,115.86091,-31.944909000000003,2017,2130.0,Intersection,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9657645,115.933679,-32.112238,2017,1530.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9657725,115.747239,-32.369036,2017,755.0,Midblock,PDO Major,Right Angle,Entering / Leaving Driveway,0,0,0,0,2,1,Metro
9629830,115.70889299999999,-31.670167,2017,2040.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9630439,116.00506299999999,-31.887534999999996,2017,1445.0,Midblock,Medical,Hit Pedestrian,Involving Parking,0,0,0,0,1,1,Metro
9639872,115.913486,-31.9174,2017,1830.0,Intersection,PDO Minor,Right Angle,,0,0,0,0,2,1,Metro
9649722,116.017936,-31.892594,2017,1115.0,Intersection,PDO Minor,Rear End,,0,0,0,1,1,1,Metro
9658167,116.015143,-32.115059,2017,1520.0,Midblock,PDO Major,Right Angle,Entering / Leaving Driveway,0,0,0,0,1,1,Metro
9630656,115.83711799999999,-31.943679,2017,1100.0,Midblock,PDO Minor,,Entering / Leaving Driveway,0,0,0,0,1,1,Metro
9630740,115.81946699999999,-31.914071000000003,2017,1330.0,Intersection,PDO Major,Right Angle,,0,0,0,0,1,1,Metro
9640154,119.34853899999999,-31.210877000000004,2017,900.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,1,0,0,0,1,Northern
9640385,115.824307,-31.904184000000004,2017,150.0,Midblock,Medical,Hit Pedestrian,Involving Parking,0,0,0,0,1,1,Metro
9640526,115.93216799999999,-32.016709999999996,2017,900.0,Intersection,Medical,Right Angle,,0,0,0,0,1,1,Metro
9640710,115.845946,-32.093095,2017,1546.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9650068,115.942725,-32.089366999999996,2017,1440.0,Midblock,PDO Minor,Sideswipe Same Dirn,Involving Parking,0,0,0,0,2,1,Metro
9631194,115.96069299999999,-32.069551000000004,2017,1525.0,Intersection,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9631319,115.89661000000001,-31.962040999999996,2017,1140.0,Intersection,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9640862,115.861372,-31.952296,2017,1300.0,Intersection,PDO Minor,Hit Pedestrian,Involving Pedestrian,1,0,0,0,0,1,Metro
9640890,115.792953,-32.125298,2017,905.0,Midblock,Medical,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9641170,115.7407,-32.289533,2017,1208.0,Intersection,Medical,Right Turn Thru,,0,0,0,0,1,1,Metro
9641282,115.85058500000001,-32.011868,2017,1315.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9631657,125.44429699999999,-18.114156,2017,1530.0,Midblock,Medical,Non Collision,Entering / Leaving Driveway,0,0,0,0,1,1,Northern
9631835,115.738518,-31.738332,2017,1400.0,Intersection,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9631968,115.861746,-32.148196,2017,830.0,Midblock,PDO Minor,,,1,0,0,0,0,1,Metro
9631988,115.801473,-32.0936,2017,1145.0,Intersection,Medical,Right Angle,,0,0,0,0,2,1,Metro
9641470,115.886849,-31.906429,2017,1525.0,Intersection,Medical,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9641569,115.894701,-31.926664000000002,2017,1744.0,Intersection,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9641581,116.67258700000001,-31.648878999999997,2017,1445.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9632262,115.856727,-32.009152,2017,1532.0,Intersection,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,1,0,2,Metro
9632490,115.88673,-32.012407,2017,1815.0,Intersection,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9632713,115.75308600000001,-32.368311,2017,1515.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9642054,115.769272,-31.982825,2017,2000.0,Midblock,Medical,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9642109,122.24009,-17.961729000000002,2017,2005.0,Midblock,PDO Major,Hit Pedestrian,Involving Pedestrian,0,0,0,1,0,1,Northern
9642292,115.781618,-32.063253,2017,1452.0,Midblock,Medical,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9642406,115.859476,-32.132049,2017,1300.0,Midblock,PDO Major,Rear End,,0,0,0,0,3,1,Metro
9642462,115.924224,-31.894315000000002,2017,1230.0,Midblock,Medical,Right Angle,,1,0,0,0,1,1,Metro
9632727,115.796128,-31.662705,2017,1439.0,Midblock,PDO Minor,Non Collision,,0,0,0,1,0,1,Metro
9632802,115.872677,-32.056608000000004,2017,1210.0,Intersection,PDO Minor,Rear End,,0,0,0,0,2,1,Metro
9632928,115.82821499999999,-31.907827,2017,945.0,Intersection,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9624060,115.86565700000001,-31.948376,2017,1430.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9662958,115.86329199999999,-32.126132,2017,2115.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9674585,115.817504,-31.90227,2017,1450.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9674845,116.027552,-31.894219,2017,500.0,Midblock,Medical,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9674920,115.90506599999999,-31.887819,2017,1935.0,Intersection,Medical,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9697825,115.97248700000002,-31.95222,2017,1155.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,1,0,0,0,1,Metro
9675463,115.745524,-32.052477,2017,,Intersection,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9693568,122.241047,-17.95414,2017,2025.0,Midblock,Medical,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Northern
9693719,115.868642,-31.962066999999998,2017,2000.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9693856,115.854129,-31.951363,2017,330.0,Midblock,Medical,Hit Pedestrian,Involving Parking,0,0,0,0,1,1,Metro
9666058,115.834076,-32.007563,2017,600.0,Midblock,PDO Major,Right Angle,Entering / Leaving Driveway,1,0,0,0,0,1,Metro
9666312,115.90040400000001,-31.92163,2017,2120.0,Midblock,PDO Minor,Sideswipe Same Dirn,Involving Overtaking,0,0,0,0,2,1,Metro
9675703,115.97322199999999,-32.242338000000004,2017,2240.0,Midblock,Fatal,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9675709,115.84835600000001,-32.123424,2017,1627.0,Midblock,Fatal,Non Collision,,0,0,0,0,0,1,Metro
9675718,115.739745,-32.276425,2018,107.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9675843,116.391245,-33.838627,2017,1100.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Southern
9676072,117.356192,-34.959253000000004,2017,820.0,Midblock,Medical,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Southern
9676173,115.86178799999999,-31.953871000000003,2017,1325.0,Midblock,Medical,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9676220,115.87241399999999,-31.934151,2017,1345.0,Midblock,Medical,Hit Pedestrian,Involving Parking,0,0,0,0,1,1,Metro
9685505,115.87831399999999,-31.958734999999997,2017,1515.0,Intersection,PDO Major,Right Angle,,0,0,0,0,2,1,Metro
9693941,115.99941100000001,-31.977497999999997,2017,1510.0,Midblock,Medical,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9694215,115.84988,-31.949946,2017,1430.0,Intersection,PDO Major,Right Angle,,0,0,0,0,1,2,Metro
9667056,115.871342,-31.935729,2017,1655.0,Intersection,PDO Minor,Right Angle,,0,0,0,0,1,1,Metro
9676419,115.75663300000001,-31.894478000000003,2017,1830.0,Midblock,Medical,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9676509,115.94463400000001,-31.875609000000004,2017,1730.0,Intersection,Medical,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9676515,123.641121,-17.309278,2018,1040.0,Midblock,Medical,Hit Pedestrian,Involving Pedestrian,0,0,0,1,0,1,Northern
9685823,115.75249299999999,-31.990153000000003,2017,2210.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,2,Metro
9694556,115.833942,-31.87908,2017,2015.0,Midblock,Medical,Rear End,,0,0,0,0,3,2,Metro
9694595,115.756708,-32.380359000000006,2017,830.0,Midblock,PDO Minor,Non Collision,,0,0,0,1,0,1,Metro
9694947,115.754228,-32.516846,2017,810.0,Midblock,PDO Major,Non Collision,,0,0,0,0,0,1,Metro
9695021,115.91819,-32.000895,2017,1805.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,2,Metro
9667072,115.9963,-31.889471,2017,,Intersection,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9667368,116.054258,-31.971853999999997,2017,1150.0,Midblock,Fatal,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9667396,115.918104,-31.79869,2017,727.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9667477,115.856073,-31.945194,2017,2115.0,Intersection,Medical,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9667686,115.816978,-32.230931,2017,2254.0,Midblock,Medical,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9676920,115.74201699999999,-32.543682000000004,2018,2158.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9676970,115.738514,-32.536332,2017,1735.0,Intersection,PDO Minor,Sideswipe Same Dirn,,0,0,0,0,1,1,Metro
9677045,115.98761,-32.079941999999996,2018,1130.0,Midblock,Medical,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9677089,115.105875,-33.616155,2017,1730.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Southern
9686502,115.70131699999999,-32.550199,2017,1610.0,Midblock,PDO Minor,Right Angle,Entering / Leaving Driveway,0,0,0,0,1,1,Metro
9695268,115.780728,-31.983321999999998,2017,1230.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,2,Metro
9695377,115.862122,-31.950364,2017,106.0,Intersection,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9695410,115.931128,-31.916529999999998,2017,930.0,Midblock,PDO Minor,Right Angle,Entering / Leaving Driveway,0,0,0,0,1,1,Metro
9695483,115.769272,-31.730115,2017,830.0,Midblock,PDO Major,Rear End,,0,0,0,0,2,1,Metro
9667898,116.05768,-31.972129,2017,1620.0,Midblock,Fatal,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9667921,116.012331,-32.151398,2017,1000.0,Intersection,Hospital,Right Angle,,0,0,0,0,1,1,Metro
9668009,115.77603700000002,-31.848052000000003,2017,1800.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9677340,115.96146599999999,-32.0558,2017,1600.0,Intersection,Medical,Rear End,,0,0,0,0,3,1,Metro
9677372,115.750072,-32.055561,2017,1540.0,Intersection,Medical,Right Angle,,1,0,0,0,1,1,Metro
9695831,115.91166299999999,-32.127626,2017,845.0,Midblock,PDO Major,Right Angle,Entering / Leaving Driveway,0,0,0,0,2,1,Metro
9668741,115.777943,-32.040309,2017,100.0,Midblock,PDO Major,Rear End,Involving Parking,0,0,0,0,2,1,Metro
9677898,115.876776,-32.06678,2017,810.0,Midblock,Hospital,Right Angle,,1,0,0,0,1,1,Metro
9687751,115.88283500000001,-31.934169,2017,950.0,Midblock,PDO Major,Sideswipe Same Dirn,Involving Overtaking,0,0,0,0,2,1,Metro
9678361,115.861855,-31.879645,2017,1920.0,Intersection,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9669525,115.93930900000001,-32.015293,2017,850.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9669661,115.764886,-31.895225,2017,930.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9679134,115.76420700000001,-31.989696999999996,2017,730.0,Intersection,Medical,Right Angle,,1,0,0,0,1,1,Metro
9679308,115.88719499999999,-31.977518,2017,720.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9679408,115.858747,-31.949978,2017,1230.0,Intersection,Medical,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9660588,115.760337,-32.341412,2017,1940.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9679672,116.01343600000001,-32.313377,2017,1545.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9679780,115.931627,-31.874678000000003,2017,1215.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9680009,115.831347,-31.896587,2017,1835.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9680553,115.914854,-31.975132000000002,2017,1515.0,Intersection,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9680583,115.80909399999999,-31.937410999999997,2017,1839.0,Intersection,PDO Major,Right Angle,,0,0,0,0,2,1,Metro
9690077,115.91386200000001,-32.012529,2017,1800.0,Intersection,PDO Minor,Rear End,,0,0,0,0,2,1,Metro
9681118,115.822308,-31.9219,2017,1405.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9672187,121.45836899999999,-30.769201000000002,2017,1620.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Northern
